heart_rate,rr_mean,rr_std,sdnn,rmssd,beat_variance,label,record
84.03,714.0,71.77,71.77,111.73,5150.4,0,219
76.92,780.0,78.84,78.84,116.79,6216.0,0,219
69.19,867.2,74.64,74.64,86.39,5571.2,0,219
40.58,1478.67,1059.19,1059.19,1337.36,1121877.33,0,219
86.12,696.67,117.34,117.34,202.8,13769.07,0,219
87.41,686.4,147.34,147.34,199.06,21708.8,1,219
46.22,1298.0,229.1,229.1,324.0,52488.0,1,219
43.52,1378.67,1206.71,1206.71,1544.16,1456149.33,0,219
58.03,1034.0,670.01,670.01,1047.38,448912.0,0,219
85.84,699.0,129.22,129.22,221.82,16697.33,0,219
79.16,758.0,122.5,122.5,213.9,15006.4,0,219
79.45,755.2,74.05,74.05,115.15,5483.2,0,219
74.93,800.8,49.91,49.91,79.25,2491.2,0,219
83.45,719.0,86.0,86.0,79.67,7396.0,0,219
78.12,768.0,181.02,181.02,256.0,32768.0,0,219
53.57,1120.0,392.31,392.31,678.5,153904.0,0,219
54.74,1096.0,395.72,395.72,680.48,156592.0,0,219
56.11,1069.33,442.29,442.29,766.02,195621.33,0,219
57.4,1045.33,393.88,393.88,682.07,155141.33,0,219
56.18,1068.0,348.71,348.71,601.33,121600.0,0,219
75.09,799.0,76.2,76.2,70.84,5806.67,0,219
68.12,880.8,360.98,360.98,605.74,130307.2,0,219
85.47,702.0,166.88,166.88,236.0,27848.0,1,219
82.49,727.33,143.96,143.96,202.11,20725.87,1,219
74.63,804.0,136.35,136.35,184.72,18592.0,0,219
54.28,1105.33,369.59,369.59,640.05,136597.33,0,219
50.93,1178.0,415.78,415.78,588.0,172872.0,0,219
51.19,1172.0,386.28,386.28,679.03,149216.0,0,219
52.04,1153.0,402.95,402.95,714.84,162372.0,0,219
47.42,1265.33,368.4,368.4,638.03,135717.33,0,219
47.02,1276.0,388.16,388.16,672.11,150672.0,0,219
47.27,1269.33,363.02,363.02,626.92,131781.33,0,219
52.17,1150.0,365.62,365.62,634.18,133680.0,0,219
52.91,1134.0,432.75,432.75,612.0,187272.0,0,219
78.12,768.0,62.48,62.48,79.4,3904.0,0,219
55.21,1086.67,519.33,519.33,889.2,269701.33,0,219
36.41,1648.0,1074.8,1074.8,1520.0,1155200.0,0,219
51.86,1157.0,349.92,349.92,609.35,122446.67,0,219
52.72,1138.0,353.78,353.78,621.55,125157.33,0,219
48.23,1244.0,357.48,357.48,618.39,127792.0,0,219
47.57,1261.33,357.98,357.98,620.01,128149.33,0,219
54.02,1110.67,345.98,345.98,525.24,119701.33,1,219
51.99,1154.0,406.85,406.85,712.28,165530.67,0,219
51.55,1164.0,409.58,409.58,579.35,167754.67,0,219
58.52,1025.33,369.53,369.53,640.01,136549.33,0,219
47.02,1276.0,394.99,394.99,478.14,156016.0,0,219
47.32,1268.0,412.62,412.62,714.23,170256.0,0,219
47.52,1262.67,405.11,405.11,700.56,164117.33,0,219
47.02,1276.0,402.15,402.15,481.36,161728.0,0,219
57.77,1038.67,378.83,378.83,656.05,143509.33,0,219
57.25,1048.0,384.52,384.52,666.0,147856.0,0,219
52.77,1137.0,398.46,398.46,685.37,158766.67,0,219
47.32,1268.0,351.52,351.52,606.95,123568.0,0,219
47.82,1254.67,360.05,360.05,622.54,129637.33,0,219
40.54,1480.0,10.58,10.58,18.11,112.0,0,219
47.47,1264.0,388.49,388.49,461.9,150928.0,0,219
58.37,1028.0,364.4,364.4,630.38,132784.0,0,219
47.97,1250.67,355.67,355.67,432.79,126501.33,0,219
48.03,1249.33,426.71,426.71,735.7,182085.33,0,219
40.49,1482.0,59.4,59.4,84.0,3528.0,1,219
38.96,1540.0,11.31,11.31,16.0,128.0,1,219
53.0,1132.0,364.96,364.96,633.41,133194.67,0,219
53.67,1118.0,432.75,432.75,612.0,187272.0,0,219
39.47,1520.0,5.66,5.66,8.0,32.0,0,219
39.96,1501.33,6.11,6.11,6.32,37.33,1,219
48.03,1249.33,420.79,420.79,529.67,177061.33,0,219
47.32,1268.0,419.96,419.96,533.01,176368.0,0,219
60.24,996.0,405.54,405.54,702.14,164464.0,0,219
74.63,804.0,32.17,32.17,37.88,1034.67,0,219
72.55,827.0,16.77,16.77,24.22,281.33,0,219
45.55,1317.33,410.31,410.31,515.4,168357.33,0,219
49.75,1206.0,422.68,422.68,359.35,178661.33,0,219
57.64,1041.0,556.81,556.81,995.57,310041.33,0,219
89.73,668.67,87.17,87.17,127.03,7599.47,0,219
84.59,709.33,66.82,66.82,125.46,4465.07,0,219
75.08,799.2,276.61,276.61,342.61,76515.2,0,219
61.41,977.0,204.91,204.91,214.44,41988.0,0,219
69.7,860.8,28.9,28.9,50.64,835.2,0,219
58.48,1026.0,348.38,348.38,413.71,121370.67,0,219
59.17,1014.0,354.08,354.08,393.28,125370.67,0,219
70.42,852.0,19.39,19.39,24.58,376.0,0,219
56.23,1067.0,422.47,422.47,684.85,178478.67,0,219
50.85,1180.0,424.26,424.26,600.0,180000.0,0,219
46.54,1289.33,420.62,420.62,503.97,176917.33,0,219
59.23,1013.0,311.72,311.72,352.02,97166.67,0,219
60.0,1000.0,297.1,297.1,469.79,88266.67,0,219
80.32,747.0,130.86,130.86,165.26,17124.0,1,219
53.57,1120.0,423.72,423.72,427.13,179536.0,1,219
39.37,1524.0,79.2,79.2,112.0,6272.0,0,219
39.47,1520.0,52.31,52.31,60.0,2736.0,0,219
57.69,1040.0,398.98,398.98,473.37,159184.0,0,219
57.03,1052.0,450.33,450.33,780.0,202800.0,0,219
58.44,1026.67,369.01,369.01,638.38,136165.33,0,219
60.48,992.0,307.66,307.66,507.5,94656.0,0,219
56.18,1068.0,384.94,384.94,666.24,148176.0,0,219
52.45,1144.0,446.89,446.89,632.0,199712.0,0,219
30.3,1980.0,724.08,724.08,1024.0,524288.0,0,219
40.43,1484.0,38.16,38.16,48.17,1456.0,0,219
77.12,778.0,136.49,136.49,175.0,18629.33,0,219
91.93,652.67,64.67,64.67,94.05,4181.87,0,219
79.93,750.67,149.47,149.47,149.91,22340.27,0,219
71.02,844.8,142.64,142.64,162.67,20347.2,0,219
59.58,1007.0,380.8,380.8,522.36,145006.67,1,219
87.12,688.67,128.33,128.33,192.5,16469.87,1,219
81.37,737.33,107.62,107.62,167.99,11581.87,0,219
81.97,732.0,109.6,109.6,180.98,12012.8,0,219
75.95,790.0,89.59,89.59,129.18,8026.67,0,219
45.41,1321.33,762.86,762.86,1319.11,581957.33,0,219
74.07,810.0,188.79,188.79,208.72,35642.67,0,219
76.69,782.4,238.97,238.97,448.72,57108.8,0,219
64.16,935.2,368.04,368.04,484.33,135451.2,0,219
70.29,853.6,30.54,30.54,50.56,932.8,0,219
69.61,862.0,29.48,29.48,45.49,869.33,0,219
67.95,883.0,68.15,68.15,108.25,4644.0,0,219
69.34,865.33,72.92,72.92,74.73,5317.33,0,219
35.89,1672.0,96.17,96.17,136.0,9248.0,0,219
54.74,1096.0,402.01,402.01,483.96,161616.0,0,219
70.42,852.0,19.8,19.8,25.69,392.0,0,219
70.53,850.67,26.63,26.63,46.04,709.33,0,219
38.71,1550.0,2.83,2.83,4.0,8.0,0,219
56.82,1056.0,368.59,368.59,474.51,135856.0,0,219
71.66,837.33,34.02,34.02,58.31,1157.33,0,219
69.93,858.0,16.17,16.17,28.66,261.33,0,219
55.83,1074.67,368.4,368.4,455.46,135717.33,0,219
38.76,1548.0,50.91,50.91,72.0,2592.0,0,219
39.44,1521.33,30.29,30.29,52.15,917.33,1,219
46.97,1277.33,409.92,409.92,503.47,168037.33,1,219
73.89,812.0,10.58,10.58,14.42,112.0,0,219
57.31,1047.0,393.55,393.55,653.55,154884.0,0,219
68.73,873.0,13.22,13.22,18.62,174.67,0,219
44.07,1361.33,427.26,427.26,520.46,182549.33,0,219
42.65,1406.67,456.6,456.6,602.8,208485.33,0,219
59.94,1001.0,298.86,298.86,481.3,89316.0,0,219
70.09,856.0,28.84,28.84,41.18,832.0,0,219
45.92,1306.67,387.43,387.43,437.15,150101.33,0,219
39.16,1532.0,34.64,34.64,42.43,1200.0,1,219
42.9,1398.67,224.15,224.15,268.94,50245.33,1,219
60.48,992.0,325.85,325.85,564.13,106176.0,1,219
74.55,804.8,220.48,220.48,206.78,48611.2,0,219
85.07,705.33,86.82,86.82,93.0,7537.07,0,219
77.48,774.4,98.9,98.9,141.89,9780.8,0,219
75.13,798.67,106.69,106.69,139.93,11383.47,0,219
79.37,756.0,119.73,119.73,159.54,14336.0,0,219
75.08,799.2,80.37,80.37,74.05,6459.2,0,219
74.93,800.8,130.4,130.4,175.95,17003.2,0,219
83.72,716.67,88.85,88.85,95.36,7893.87,0,219
75.06,799.33,105.21,105.21,151.02,11068.27,0,219
73.53,816.0,131.94,131.94,148.78,17408.0,0,219
73.53,816.0,79.2,79.2,112.0,6272.0,0,219
76.92,780.0,125.06,125.06,176.07,15640.0,0,219
66.08,908.0,192.29,192.29,267.81,36976.0,0,219
80.04,749.6,145.56,145.56,140.84,21188.8,0,219
78.86,760.8,168.29,168.29,212.16,28323.2,0,219
73.35,818.0,104.65,104.65,148.0,10952.0,0,219
68.06,881.6,360.56,360.56,444.79,130004.8,0,219
89.11,673.33,95.32,95.32,139.79,9085.87,0,219
80.79,742.67,148.95,148.95,216.96,22186.67,0,219
80.14,748.67,132.48,132.48,157.11,17551.47,0,219
77.08,778.4,79.63,79.63,128.73,6340.8,0,219
61.73,972.0,354.04,354.04,550.83,125344.0,0,219
78.67,762.67,113.75,113.75,203.87,12938.67,0,219
81.89,732.67,128.88,128.88,181.65,16610.67,0,219
75.3,796.8,66.66,66.66,109.22,4443.2,0,219
77.99,769.33,102.25,102.25,142.91,10455.47,0,219
82.15,730.4,113.16,113.16,184.14,12804.8,0,219
85.71,700.0,88.27,88.27,143.14,7792.0,0,219
64.16,935.2,105.24,105.24,156.17,11075.2,0,219
56.02,1071.0,342.56,342.56,612.08,117348.0,0,219
78.95,760.0,110.45,110.45,161.68,12200.0,0,219
78.4,765.33,103.37,103.37,180.41,10685.87,0,219
75.45,795.2,122.29,122.29,187.89,14955.2,0,219
66.23,906.0,133.73,133.73,183.64,17882.67,0,219
73.24,819.2,136.16,136.16,209.81,18539.2,0,219
71.02,844.8,153.5,153.5,200.54,23563.2,0,219
78.95,760.0,114.12,114.12,147.23,13024.0,0,219
84.83,707.33,90.45,90.45,138.63,8181.87,0,219
75.45,795.2,154.05,154.05,255.12,23731.2,0,219
79.3,756.67,160.91,160.91,175.08,25890.67,0,219
78.88,760.67,122.39,122.39,200.3,14978.67,0,219
58.54,1025.0,414.71,414.71,672.8,171982.67,0,219
72.74,824.8,187.13,187.13,235.58,35019.2,1,219
63.49,945.0,271.85,271.85,271.97,73902.67,1,219
77.22,777.0,94.4,94.4,134.2,8910.67,0,219
71.88,834.67,80.13,80.13,129.12,6421.33,0,219
57.69,1040.0,392.31,392.31,678.5,153904.0,0,219
58.52,1025.33,407.61,407.61,706.0,166149.33,0,219
53.72,1117.0,390.16,390.16,700.42,152228.0,0,219
49.63,1209.0,348.14,348.14,437.79,121198.67,0,219
49.26,1218.0,568.51,568.51,804.0,323208.0,0,219
46.49,1290.67,459.59,459.59,796.01,211221.33,0,219
46.63,1286.67,408.2,408.2,706.34,166629.33,0,219
47.32,1268.0,381.05,381.05,660.0,145200.0,0,219
39.1,1534.67,755.48,755.48,1219.21,570757.33,0,219
57.47,1044.0,398.42,398.42,690.03,158736.0,0,219
52.08,1152.0,486.49,486.49,688.0,236672.0,0,219
47.47,1264.0,389.36,389.36,664.83,151600.0,0,219
52.68,1139.0,387.72,387.72,664.94,150329.33,0,219
51.28,1170.0,494.97,494.97,700.0,245000.0,0,219
52.96,1133.0,434.33,434.33,589.08,188644.0,1,219
47.62,1260.0,407.29,407.29,576.0,165888.0,1,219
38.86,1544.0,28.28,28.28,40.0,800.0,1,219
39.11,1534.0,25.46,25.46,36.0,648.0,0,219
38.56,1556.0,0.0,0.0,0.0,0.0,1,219
54.1,1109.0,505.2,505.2,605.51,255225.33,1,219
90.23,665.0,131.91,131.91,221.76,17401.33,1,219
48.23,1244.0,872.98,872.98,1508.02,762096.0,1,219
58.65,1023.0,296.53,296.53,509.27,87929.33,1,219
65.56,915.2,157.21,157.21,213.83,24715.2,0,219
74.4,806.4,214.75,214.75,302.18,46116.8,0,219
67.19,893.0,339.06,339.06,532.74,114958.67,1,219
59.52,1008.0,282.41,282.41,448.55,79754.67,1,219
79.23,757.33,102.13,102.13,107.39,10429.87,0,219
83.15,721.6,112.48,112.48,175.48,12652.8,0,219
83.99,714.4,82.88,82.88,116.19,6868.8,0,219
67.69,886.4,218.75,218.75,322.0,47852.8,0,219
80.29,747.33,116.03,116.03,179.47,13461.87,0,219
79.37,756.0,56.11,56.11,87.76,3148.8,0,219
74.4,806.4,111.09,111.09,150.48,12340.8,0,219
71.43,840.0,89.67,89.67,122.23,8040.0,0,219
73.6,815.2,182.92,182.92,256.69,33459.2,0,219
83.22,721.0,206.59,206.59,306.63,42681.33,0,219
70.36,852.8,173.42,173.42,175.26,30075.2,0,219
68.06,881.6,93.71,93.71,117.32,8780.8,0,219
72.89,823.2,125.04,125.04,147.31,15635.2,0,219
68.68,873.6,75.24,75.24,75.1,5660.8,0,219
78.29,766.4,166.87,166.87,238.48,27844.8,0,219
82.33,728.8,199.83,199.83,263.1,39931.2,0,219
79.09,758.67,124.7,124.7,186.3,15549.87,0,219
64.86,925.0,426.2,426.2,578.15,181646.67,1,219
64.86,925.0,411.18,411.18,500.2,169070.67,1,219
80.29,747.33,137.72,137.72,204.36,18965.87,0,219
78.45,764.8,177.39,177.39,177.6,31467.2,0,219
71.36,840.8,165.37,165.37,191.25,27347.2,0,219
79.28,756.8,94.08,94.08,118.36,8851.2,0,219
73.46,816.8,126.79,126.79,155.97,16075.2,0,219
80.14,748.67,158.42,158.42,158.64,25097.07,0,219
85.88,698.67,110.84,110.84,201.35,12285.87,0,219
84.51,710.0,135.52,135.52,181.46,18366.4,1,219
84.55,709.6,159.34,159.34,282.77,25388.8,1,219
76.06,788.8,125.49,125.49,174.1,15747.2,0,219
77.59,773.33,116.39,116.39,131.53,13546.67,0,219
68.56,875.2,390.89,390.89,574.94,152795.2,1,219
78.12,768.0,76.8,76.8,74.58,5898.67,1,219
73.67,814.4,126.13,126.13,154.18,15908.8,0,219
78.12,768.0,94.53,94.53,141.79,8936.0,0,219
76.53,784.0,113.31,113.31,156.8,12838.4,0,219
75.95,790.0,71.41,71.41,102.43,5099.2,0,219
73.96,811.2,117.15,117.15,196.68,13723.2,0,219
66.96,896.0,76.45,76.45,98.41,5845.33,0,219
70.09,856.0,126.28,126.28,106.48,15946.67,0,219
74.5,805.33,106.99,106.99,146.19,11447.47,0,219
73.67,814.4,198.81,198.81,294.96,39524.8,0,219
60.54,991.0,93.32,93.32,90.3,8708.0,0,219
81.01,740.67,180.18,180.18,155.11,32463.47,0,219
86.37,694.67,168.18,168.18,229.59,28285.87,0,219
73.75,813.6,153.85,153.85,182.41,23668.8,0,219
69.25,866.4,89.2,89.2,119.31,7956.8,0,219
79.11,758.4,117.22,117.22,145.19,13740.8,0,219
77.88,770.4,217.06,217.06,360.03,47116.8,0,219
74.85,801.6,146.8,146.8,133.57,21548.8,0,219
71.7,836.8,176.69,176.69,285.59,31219.2,0,219
68.68,873.6,221.51,221.51,395.05,49068.8,0,219
84.11,713.33,150.45,150.45,225.27,22634.67,0,219
78.6,763.33,142.36,142.36,230.21,20265.07,0,219
62.96,953.0,172.24,172.24,254.13,29668.0,0,219
83.43,719.2,141.35,141.35,143.16,19979.2,0,219
84.11,713.33,166.02,166.02,306.76,27562.67,0,219
84.11,713.33,93.59,93.59,141.34,8759.47,0,219
78.06,768.67,119.07,119.07,143.47,14178.67,0,219
74.7,803.2,127.32,127.32,187.0,16211.2,0,219
60.61,990.0,358.7,358.7,388.33,128666.67,0,219
73.46,816.8,186.71,186.71,197.82,34859.2,0,219
65.39,917.6,86.65,86.65,143.75,7508.8,0,219
71.98,833.6,136.84,136.84,113.68,18724.8,0,219
88.76,676.0,94.96,94.96,103.68,9017.6,0,219
74.48,805.6,195.58,195.58,142.44,38252.8,0,219
69.77,860.0,194.18,194.18,156.14,37706.67,0,219
75.76,792.0,106.4,106.4,123.08,11320.0,0,219
74.44,806.0,168.3,168.3,173.93,28324.8,0,219
76.6,783.33,132.02,132.02,191.76,17429.87,0,219
76.77,781.6,101.1,101.1,145.05,10220.8,0,219
78.86,760.8,97.42,97.42,111.52,9491.2,0,219
70.16,855.2,75.86,75.86,107.07,5755.2,0,219
77.4,775.2,119.34,119.34,149.73,14243.2,0,219
75.23,797.6,157.44,157.44,222.3,24788.8,0,219
70.16,855.2,156.5,156.5,222.97,24491.2,0,219
66.73,899.2,285.06,285.06,361.13,81259.2,1,219
57.86,1037.0,294.83,294.83,436.04,86926.67,1,219
69.2,867.0,157.39,157.39,201.77,24772.0,0,219
69.83,859.2,126.09,126.09,217.9,15899.2,0,219
76.92,780.0,98.91,98.91,118.74,9784.0,0,219
73.46,816.8,96.89,96.89,136.43,9387.2,0,219
73.53,816.0,73.54,73.54,104.0,5408.0,0,219
81.26,738.4,194.93,194.93,345.37,37996.8,0,219
82.04,731.33,153.79,153.79,248.94,23650.67,1,219
82.64,726.0,149.92,149.92,209.64,22475.2,1,219
88.41,678.67,71.0,71.0,127.2,5041.07,0,219
74.55,804.8,120.05,120.05,127.94,14411.2,0,219
73.39,817.6,193.59,193.59,250.4,37476.8,0,219
79.47,755.0,226.07,226.07,237.64,51108.0,0,219
74.44,806.0,166.87,166.87,275.21,27844.8,0,219
79.93,750.67,91.8,91.8,151.85,8426.67,0,219
78.12,768.0,108.47,108.47,110.34,11765.33,0,219
31.22,1922.0,1524.52,1524.52,2156.0,2324168.0,1,219
65.31,918.67,88.48,88.48,89.44,7829.33,1,219
67.81,884.8,78.4,78.4,102.57,6147.2,0,219
71.36,840.8,117.93,117.93,179.43,13907.2,0,219
71.36,840.8,98.97,98.97,138.07,9795.2,0,219
69.25,866.4,131.14,131.14,164.12,17196.8,0,219
54.4,1103.0,425.41,425.41,515.76,180974.67,1,219
63.16,950.0,525.5,525.5,578.11,276154.67,1,219
57.47,1044.0,756.72,756.72,872.98,572618.67,0,219
82.78,724.8,78.71,78.71,140.48,6195.2,1,219
56.18,1068.0,261.26,261.26,399.21,68256.0,1,219
67.45,889.6,161.14,161.14,112.52,25964.8,0,219
75.83,791.2,109.6,109.6,201.7,12011.2,0,219
79.53,754.4,115.43,115.43,189.74,13324.8,0,219
73.17,820.0,136.97,136.97,179.83,18760.0,0,219
66.67,900.0,173.28,173.28,246.89,30026.67,0,219
42.61,1408.0,957.43,957.43,1617.04,916672.0,0,219
69.38,864.8,297.03,297.03,375.28,88227.2,0,219
61.1,982.0,304.88,304.88,456.82,92954.67,0,219
74.26,808.0,147.11,147.11,266.26,21642.67,0,219
70.62,849.6,229.1,229.1,284.67,52484.8,0,219
73.17,820.0,77.2,77.2,116.84,5960.0,0,219
71.43,840.0,85.42,85.42,143.18,7296.0,0,219
70.03,856.8,123.46,123.46,142.46,15243.2,0,219
76.45,784.8,163.08,163.08,247.6,26595.2,0,219
76.53,784.0,56.57,56.57,56.26,3200.0,0,219
68.03,882.0,100.16,100.16,161.74,10032.0,0,219
81.34,737.6,105.63,105.63,134.49,11156.8,0,219
79.09,758.67,107.11,107.11,96.66,11473.07,0,219
69.83,859.2,219.83,219.83,298.32,48323.2,0,219
72.74,824.8,231.97,231.97,379.88,53811.2,0,219
61.54,975.0,448.91,448.91,719.22,201518.67,0,219
76.06,788.8,148.71,148.71,207.02,22115.2,1,219
69.51,863.2,348.11,348.11,534.43,121179.2,1,219
89.73,668.67,81.68,81.68,140.32,6671.47,0,219
79.86,751.33,88.96,88.96,137.01,7913.07,0,219
73.96,811.2,44.49,44.49,71.86,1979.2,0,219
73.24,819.2,28.76,28.76,46.86,827.2,0,219
61.73,972.0,297.96,297.96,316.56,88778.67,1,219
61.86,970.0,297.63,297.63,349.47,88581.33,1,219
73.46,816.8,117.49,117.49,173.64,13803.2,1,219
62.66,957.6,406.94,406.94,657.33,165596.8,1,219
85.71,700.0,103.69,103.69,136.95,10752.0,0,219
80.91,741.6,118.75,118.75,146.57,14100.8,0,219
72.53,827.2,26.74,26.74,37.2,715.2,0,219
73.46,816.8,21.24,21.24,24.17,451.2,0,219
72.67,825.6,16.64,16.64,22.0,276.8,0,219
76.01,789.33,76.93,76.93,85.55,5917.87,0,219
78.86,760.8,68.9,68.9,117.49,4747.2,0,219
73.53,816.0,193.23,193.23,254.68,37336.0,0,219
78.81,761.33,77.84,77.84,94.98,6058.67,0,219
64.38,932.0,200.29,200.29,343.5,40117.33,0,219
69.36,865.0,181.12,181.12,268.14,32804.0,0,219
38.56,1556.0,1197.42,1197.42,1315.11,1433808.0,0,219
72.82,824.0,158.96,158.96,250.46,25269.33,0,219
72.74,824.8,143.68,143.68,224.69,20643.2,0,219
69.85,859.0,188.0,188.0,296.08,35342.67,0,219
74.63,804.0,162.46,162.46,259.59,26392.0,0,219
75.66,793.0,192.26,192.26,269.3,36964.0,0,219
69.38,864.8,65.45,65.45,65.3,4283.2,0,219
76.22,787.2,108.57,108.57,189.54,11787.2,0,219
61.98,968.0,275.72,275.72,462.86,76021.33,1,219
65.5,916.0,202.89,202.89,226.62,41162.67,1,219
38.59,1554.67,952.78,952.78,1025.94,907781.33,1,219
80.5,745.33,205.77,205.77,364.83,42340.27,1,219
63.83,940.0,382.56,382.56,633.22,146352.0,1,221
60.67,989.0,379.44,379.44,614.24,143972.0,1,221
59.46,1009.0,330.94,330.94,594.33,109518.67,1,221
65.79,912.0,238.44,238.44,419.16,56856.0,0,221
69.7,860.8,144.26,144.26,145.74,20811.2,0,221
68.34,878.0,337.43,337.43,547.2,113861.33,1,221
62.5,960.0,465.91,465.91,599.47,217072.0,1,221
50.25,1194.0,387.67,387.67,554.6,150288.0,1,221
67.75,885.6,383.3,383.3,613.47,146916.8,1,221
72.6,826.4,203.17,203.17,321.06,41276.8,0,221
77.72,772.0,78.18,78.18,125.09,6112.0,0,221
55.45,1082.0,403.42,403.42,364.33,162746.67,1,221
51.61,1162.67,456.6,456.6,505.62,208485.33,1,221
75.13,798.67,162.5,162.5,263.47,26405.33,1,221
71.98,833.6,295.3,295.3,453.9,87204.8,1,221
80.65,744.0,98.9,98.9,176.03,9781.33,1,221
70.22,854.4,344.92,344.92,556.48,118972.8,1,221
67.51,888.8,266.54,266.54,271.33,71043.2,0,221
78.21,767.2,191.36,191.36,202.77,36619.2,0,221
82.87,724.0,86.79,86.79,122.89,7532.8,0,221
60.98,984.0,399.19,399.19,427.59,159349.33,1,221
54.1,1109.0,473.28,473.28,673.38,223993.33,1,221
65.96,909.6,304.23,304.23,516.75,92556.8,1,221
81.97,732.0,95.71,95.71,96.81,9160.0,1,221
69.12,868.0,295.4,295.4,459.26,87264.0,1,221
63.03,952.0,193.11,193.11,258.82,37290.67,0,221
78.23,767.0,111.54,111.54,117.96,12441.33,0,221
67.69,886.4,296.76,296.76,440.7,88068.8,1,221
74.53,805.0,290.02,290.02,493.29,84110.67,1,221
57.25,1048.0,400.15,400.15,540.13,160117.33,1,221
67.8,885.0,429.62,429.62,480.46,184569.33,1,221
64.16,935.2,487.6,487.6,798.76,237755.2,1,221
63.29,948.0,266.59,266.59,262.86,71072.0,1,221
74.07,810.0,345.06,345.06,393.79,119066.67,1,221
72.05,832.8,266.01,266.01,402.1,70763.2,0,221
62.92,953.6,377.24,377.24,641.1,142308.8,1,221
55.0,1091.0,425.8,425.8,702.67,181305.33,1,221
71.68,837.0,280.06,280.06,358.88,78436.0,1,221
52.26,1148.0,613.74,613.74,905.01,376682.67,1,221
56.23,1067.0,406.11,406.11,558.88,164921.33,1,221
63.2,949.33,521.99,521.99,644.98,272469.33,1,221
64.66,928.0,444.55,444.55,739.77,197624.0,1,221
75.44,795.33,90.7,90.7,120.97,8226.67,0,221
65.43,917.0,243.54,243.54,398.14,59310.67,1,221
65.08,922.0,356.58,356.58,548.11,127152.0,1,221
69.12,868.0,352.06,352.06,305.99,123946.67,1,221
55.56,1080.0,437.45,437.45,729.51,191360.0,1,221
76.4,785.33,282.59,282.59,361.74,79857.07,1,221
73.46,816.8,331.29,331.29,295.65,109755.2,1,221
56.44,1063.0,397.57,397.57,678.88,158062.67,1,221
56.55,1061.0,387.81,387.81,551.7,150393.33,1,221
68.97,870.0,331.15,331.15,362.47,109658.67,1,221
64.88,924.8,293.77,293.77,441.33,86299.2,1,221
67.11,894.0,194.69,194.69,327.15,37904.0,1,221
71.26,842.0,323.85,323.85,474.02,104880.0,1,221
60.42,993.0,433.7,433.7,458.57,188100.0,1,221
55.0,1091.0,264.27,264.27,435.55,69838.67,1,221
58.31,1029.0,306.4,306.4,513.21,93881.33,1,221
79.37,756.0,108.77,108.77,173.09,11832.0,1,221
74.44,806.0,131.57,131.57,203.46,17310.4,0,221
63.42,946.0,382.73,382.73,519.33,146480.0,1,221
69.77,860.0,352.06,352.06,437.83,123944.0,1,221
83.68,717.0,97.51,97.51,175.71,9508.0,0,221
44.42,1350.67,687.79,687.79,1113.19,473061.33,1,221
66.43,903.2,390.11,390.11,641.22,152187.2,1,221
58.59,1024.0,595.58,595.58,714.82,354720.0,1,221
74.78,802.4,197.13,197.13,320.2,38860.8,1,221
67.95,883.0,281.39,281.39,399.26,79182.67,1,221
52.51,1142.67,547.13,547.13,945.22,299349.33,1,221
72.67,825.6,310.12,310.12,467.77,96172.8,1,221
79.37,756.0,267.29,267.29,404.63,71443.2,1,221
74.35,807.0,329.19,329.19,547.66,108366.67,1,221
61.81,970.67,524.98,524.98,623.51,275605.33,1,221
49.56,1210.67,371.81,371.81,379.33,138245.33,1,221
66.96,896.0,277.21,277.21,456.56,76842.67,1,221
59.29,1012.0,361.2,361.2,310.98,130464.0,1,221
57.47,1044.0,291.44,291.44,405.75,84938.67,0,221
69.06,868.8,233.26,233.26,372.16,54411.2,0,221
63.42,946.0,311.22,311.22,355.75,96858.67,1,221
62.83,955.0,300.05,300.05,301.61,90030.67,1,221
79.37,756.0,28.28,28.28,40.0,800.0,1,221
66.08,908.0,410.13,410.13,642.68,168208.0,1,221
34.52,1738.0,670.34,670.34,948.0,449352.0,1,221
76.06,788.8,292.21,292.21,315.31,85387.2,1,221
67.11,894.0,418.77,418.77,480.85,175365.33,1,221
55.56,1080.0,395.35,395.35,539.52,156298.67,1,221
62.31,963.0,395.92,395.92,554.44,156750.67,1,221
67.2,892.8,296.75,296.75,524.96,88059.2,1,221
68.56,875.2,330.65,330.65,532.32,109331.2,1,221
67.19,893.0,408.72,408.72,387.02,167054.67,1,221
41.06,1461.33,562.34,562.34,899.61,316229.33,1,221
54.15,1108.0,780.55,780.55,986.08,609264.0,1,221
68.49,876.0,300.93,300.93,530.35,90560.0,1,221
69.25,866.4,293.14,293.14,439.2,85932.8,1,221
70.42,852.0,315.08,315.08,519.46,99274.67,1,221
65.1,921.6,345.79,345.79,538.36,119572.8,1,221
54.2,1107.0,346.23,346.23,470.65,119876.0,1,221
63.38,946.67,476.86,476.86,632.01,227397.33,1,221
54.05,1110.0,445.31,445.31,635.44,198298.67,1,221
65.39,917.6,326.31,326.31,451.12,106476.8,1,221
93.46,642.0,34.2,34.2,42.14,1169.6,0,221
89.46,670.67,74.9,74.9,67.2,5610.67,1,221
75.0,800.0,268.39,268.39,414.45,72032.0,1,221
71.98,833.6,433.07,433.07,682.14,187548.8,1,221
71.51,839.0,359.38,359.38,603.59,129156.0,1,221
89.07,673.6,52.66,52.66,69.14,2772.8,1,221
72.25,830.4,360.42,360.42,581.32,129900.8,1,221
66.67,900.0,346.27,346.27,374.0,119904.0,1,221
